epoch,loss,accuracy,test_loss,test_accuracy
1,3.043458938598633,7.462686538696289,2.7706422805786133,8.333333969116211
11,2.2388598918914795,29.6641788482666,2.798067331314087,5.909090995788574
21,1.5411089658737183,51.25,2.986360788345337,6.25
31,1.1887325048446655,62.05223846435547,2.3324947357177734,24.772727966308594
41,0.9962700605392456,68.50746154785156,1.281662106513977,60.871212005615234
51,0.9263520836830139,71.1380615234375,2.57774019241333,55.30303192138672
61,0.8348059058189392,74.60820770263672,2.8631341457366943,57.08333206176758
71,0.77674400806427,77.55596923828125,2.7536516189575195,58.219696044921875
81,0.7432730793952942,77.12686920166016,3.713595151901245,58.52272415161133
91,0.6669884324073792,79.7947769165039,4.137704372406006,60.530303955078125
101,0.6312869787216187,80.9141845703125,2.8233087062835693,61.81818389892578
111,0.5927920937538147,81.62313842773438,2.645193576812744,65.03787994384766
121,0.6077441573143005,82.85447692871094,3.649060010910034,61.81818389892578
131,0.5511748194694519,82.68656921386719,3.1323177814483643,61.06060791015625
141,0.5413971543312073,84.30970001220703,3.576873779296875,61.51515197753906
151,0.49620553851127625,84.66417694091797,3.011209726333618,65.18939208984375
161,0.48715585470199585,86.11940002441406,2.7098937034606934,64.16666412353516
171,0.4877992868423462,85.29850769042969,2.178333282470703,65.98484802246094
181,0.48603448271751404,85.39179229736328,3.195610523223877,65.6439437866211
191,0.4462883770465851,86.67910766601562,4.035479545593262,64.92424011230469
201,0.4598570466041565,86.43656921386719,4.135398864746094,66.0984878540039
211,0.4444510042667389,87.44403076171875,2.7785096168518066,65.79545593261719
221,0.4364069402217865,86.5671615600586,2.4054667949676514,62.68939208984375
231,0.4870220720767975,86.60447692871094,4.254941940307617,64.31817626953125
241,0.46591833233833313,87.07089233398438,3.7674214839935303,64.50757598876953
251,0.42622047662734985,87.8171615600586,3.6797726154327393,65.6439437866211
261,0.3974580764770508,89.06716918945312,3.7114434242248535,68.21969604492188
271,0.3950110375881195,88.89925384521484,2.5125341415405273,65.6439437866211
281,0.3783491551876068,88.75,3.182687282562256,68.93939208984375
291,0.3912977874279022,88.41417694091797,2.4012234210968018,67.5
301,0.36670172214508057,89.5708999633789,2.017930507659912,70.6060562133789
311,0.3372456133365631,90.07463073730469,2.275834321975708,70.56817626953125
321,0.34608617424964905,89.94403076171875,1.827979564666748,72.15909576416016
331,0.3246522843837738,90.41044616699219,1.8296246528625488,71.36363220214844
341,0.3240633010864258,90.63433074951172,2.0663704872131348,69.54545593261719
351,0.34007731080055237,90.0186538696289,2.2709500789642334,66.28787994384766
361,0.34461885690689087,90.0186538696289,3.3497347831726074,67.00757598876953
371,0.3329465389251709,90.85820770263672,2.8310625553131104,69.50757598876953
381,0.35561317205429077,90.27985382080078,38.76520919799805,61.21212387084961
391,0.3777053952217102,89.53357696533203,6.192285060882568,63.93939208984375
401,0.33149734139442444,90.69029998779297,2.3813562393188477,70.34090423583984
411,0.28910142183303833,91.64179229736328,3.0089406967163086,73.21969604492188
421,0.2679429054260254,92.64925384521484,4.630129814147949,72.76515197753906
431,0.3357570767402649,91.47388458251953,8.731596946716309,68.67424011230469
441,0.3387935757637024,90.85820770263672,6.952939033508301,67.91666412353516
451,0.3161441683769226,92.01492309570312,15.805639266967773,72.1212158203125
461,0.3043782114982605,91.64179229736328,4.10454797744751,73.67424011230469
471,0.2680668234825134,92.85447692871094,2.6387815475463867,75.18939208984375
481,0.39167046546936035,92.10820770263672,3.7777137756347656,61.931819915771484
491,0.361930787563324,90.74626922607422,2.6237637996673584,62.3863639831543
501,0.30260351300239563,92.276123046875,1.285810112953186,75.03787994384766
511,0.23534947633743286,93.48880767822266,0.8625974059104919,81.51515197753906
521,0.1717848777770996,94.62686920166016,0.9787729978561401,80.79545593261719
531,0.15819041430950165,95.1119384765625,0.8047301173210144,82.5
541,0.1540125608444214,95.223876953125,0.8728383183479309,80.71969604492188
551,0.11204509437084198,96.66044616699219,0.875185489654541,81.4772720336914
561,0.10158791393041611,96.4552230834961,0.4980334937572479,86.89393615722656
571,0.11062400043010712,96.32463073730469,0.4617650806903839,86.55303192138672
581,0.10455537587404251,96.41790771484375,0.482968807220459,87.04545593261719
591,0.0940033495426178,96.60447692871094,0.394449919462204,88.14393615722656
601,0.09709029644727707,96.75373077392578,0.5319514274597168,85.6439437866211
611,0.08147887885570526,97.12686157226562,0.3681548237800598,90.03787994384766
621,0.09252645075321198,96.66044616699219,0.4781866669654846,87.42424011230469
631,0.10089632123708725,96.71641540527344,0.5443257689476013,86.78030395507812
641,0.09585300832986832,96.75373077392578,0.6266719698905945,84.6212158203125
651,0.08581169694662094,97.14552307128906,0.49508875608444214,87.46212005615234
661,0.09028290957212448,96.95895385742188,0.3908652365207672,87.84091186523438
671,0.08635737001895905,96.95895385742188,0.7959036827087402,81.74242401123047
681,0.07465259730815887,97.5,0.5715638399124146,86.06060791015625
691,0.07253492623567581,97.64925384521484,0.4582061469554901,87.42424011230469
701,0.0960066169500351,96.69776153564453,0.392192006111145,87.23484802246094
711,0.06433766335248947,97.76119232177734,0.360382080078125,88.82575988769531
721,0.08456271141767502,97.20149230957031,0.6038747429847717,85.0
731,0.06584558635950089,97.68656158447266,0.3843074440956116,89.1287841796875
741,0.07321565598249435,97.5,0.34919244050979614,89.96212005615234
751,0.06229470297694206,97.7052230834961,0.47106894850730896,88.37120819091797
761,0.07438592612743378,97.35074615478516,0.4656919240951538,87.42424011230469
771,0.055454522371292114,98.13432312011719,0.3869699239730835,89.01515197753906
781,0.05522412806749344,98.02239227294922,0.3619854748249054,90.18939208984375
791,0.049280796200037,98.48880767822266,0.6234396696090698,87.5
