epoch,loss,accuracy,test_loss,test_accuracy
0,2.79495906829834,7.462686538696289,2.7732784748077393,5.68181848526001
1,2.647428512573242,16.791044235229492,2.776991844177246,6.439393997192383
2,2.5175371170043945,19.96268653869629,2.783313512802124,6.439393997192383
3,2.420872688293457,26.305971145629883,2.7935259342193604,6.439393997192383
4,2.300821542739868,33.95522689819336,2.8104052543640137,6.439393997192383
5,2.22528338432312,34.3283576965332,2.835455894470215,6.439393997192383
6,2.1552071571350098,40.111942291259766,2.8724353313446045,6.439393997192383
7,2.1087489128112793,40.485076904296875,2.8997726440429688,6.439393997192383
8,2.0206425189971924,49.067161560058594,2.9569287300109863,6.439393997192383
9,1.968822717666626,50.0,3.014346122741699,6.439393997192383
10,1.914672613143921,49.4402961730957,3.0681514739990234,6.439393997192383
11,1.8797022104263306,52.23880386352539,3.1461985111236572,6.439393997192383
12,1.8008081912994385,53.91790771484375,3.2004218101501465,6.439393997192383
13,1.7738040685653687,56.529850006103516,3.2862634658813477,6.439393997192383
14,1.7495737075805664,55.970149993896484,3.3582186698913574,6.439393997192383
15,1.6763427257537842,58.955223083496094,3.413987398147583,6.439393997192383
16,1.6492475271224976,61.19403076171875,3.457958936691284,6.439393997192383
17,1.5948450565338135,64.36567687988281,3.484616756439209,6.439393997192383
18,1.5734556913375854,63.432838439941406,3.5182149410247803,6.439393997192383
19,1.5413869619369507,65.1119384765625,3.4820096492767334,6.439393997192383
20,1.4880397319793701,67.16417694091797,3.4369266033172607,6.439393997192383
21,1.4606198072433472,67.72388458251953,3.410731792449951,6.439393997192383
22,1.4273409843444824,66.0447769165039,3.331348419189453,6.439393997192383
23,1.408202052116394,69.96268463134766,3.195117712020874,8.333333969116211
24,1.380303978919983,70.33582305908203,3.0546317100524902,7.57575798034668
25,1.3726396560668945,68.09701538085938,2.9059104919433594,11.36363697052002
