epoch,loss,accuracy,test_loss,test_accuracy
0,2.841602325439453,6.156716346740723,2.7741823196411133,8.333333969116211
1,2.6814486980438232,13.619403839111328,2.7767770290374756,5.68181848526001
2,2.554717540740967,21.082090377807617,2.782707452774048,5.68181848526001
3,2.466369152069092,27.611940383911133,2.796703815460205,5.68181848526001
4,2.3955438137054443,29.291046142578125,2.810527801513672,5.68181848526001
5,2.3283512592315674,30.223878860473633,2.8387269973754883,9.090909004211426
6,2.2503819465637207,36.9402961730957,2.874542236328125,5.68181848526001
7,2.1916491985321045,37.31343078613281,2.9133107662200928,5.68181848526001
8,2.134415864944458,37.12686538696289,2.9549002647399902,6.439393997192383
9,2.07186222076416,46.45522689819336,3.0067174434661865,5.68181848526001
10,2.03432297706604,42.350746154785156,3.070131540298462,6.439393997192383
11,1.9764660596847534,47.761192321777344,3.132781744003296,6.439393997192383
12,1.943244218826294,50.0,3.177313804626465,6.439393997192383
13,1.8942197561264038,55.037315368652344,3.2777154445648193,6.439393997192383
14,1.8424041271209717,55.41044998168945,3.323685646057129,6.439393997192383
15,1.796075463294983,55.7835807800293,3.391754388809204,6.439393997192383
16,1.7690154314041138,59.70149230957031,3.4300336837768555,6.439393997192383
17,1.7352081537246704,57.08955001831055,3.42966365814209,6.439393997192383
18,1.706243872642517,58.02238464355469,3.5066728591918945,6.439393997192383
19,1.6902034282684326,58.208953857421875,3.5246522426605225,6.439393997192383
20,1.6535695791244507,59.14179229736328,3.4249579906463623,6.439393997192383
21,1.6267644166946411,61.00746536254883,3.445081949234009,6.439393997192383
22,1.5720067024230957,63.432838439941406,3.3873331546783447,7.196969509124756
23,1.536561369895935,65.85820770263672,3.247227668762207,6.818181991577148
24,1.5108662843704224,64.36567687988281,3.2081785202026367,7.57575798034668
25,1.4967725276947021,64.36567687988281,2.953584909439087,10.606060981750488
