epoch,loss,accuracy,test_loss,test_accuracy
0,1.9144136905670166,41.97761154174805,2.6771185398101807,12.878787994384766
10,0.44925257563591003,85.44776153564453,5.7983174324035645,11.477272987365723
20,0.16747123003005981,94.72014617919922,2.6955642700195312,47.310604095458984
30,0.1208614706993103,95.89552307128906,0.5655511021614075,85.15151977539062
40,0.09422439336776733,97.10820770263672,0.41794949769973755,90.26515197753906
50,0.0894082635641098,97.36940002441406,0.46170809864997864,89.43181610107422
60,0.09801479429006577,96.82836151123047,0.33284831047058105,91.13636779785156
70,0.05018060281872749,98.26492309570312,0.3319147229194641,91.93182373046875
80,0.06626850366592407,97.9291000366211,0.30434730648994446,91.43939971923828
90,0.0509430393576622,98.48880767822266,0.30572178959846497,93.03030395507812
100,0.06786392629146576,97.89179229736328,0.35837608575820923,90.98484802246094
110,0.026175526902079582,99.16045379638672,0.2656300961971283,93.5227279663086
120,0.053899433463811874,98.526123046875,0.23511098325252533,93.9772720336914
130,0.04060812294483185,98.69403076171875,0.2528669238090515,93.29545593261719
140,0.030749544501304626,99.14178466796875,0.14835622906684875,96.13636016845703
150,0.03494510054588318,98.8432846069336,0.16614621877670288,95.79545593261719
160,0.01437382958829403,99.57089233398438,0.12414339184761047,96.70454406738281
170,0.04126613959670067,98.8805923461914,0.26105815172195435,93.9015121459961
180,0.02505422756075859,99.04850769042969,0.1763039529323578,95.03787994384766
190,0.02059435285627842,99.40298461914062,0.15320859849452972,96.74242401123047
