epoch,loss,accuracy,test_loss,test_accuracy
0,nan,16.273584365844727,nan,17.416269302368164
1,nan,16.367923736572266,nan,17.416269302368164
2,nan,16.367923736572266,nan,17.416269302368164
3,nan,16.367923736572266,nan,17.416269302368164
4,nan,16.367923736572266,nan,17.416269302368164
5,nan,16.367923736572266,nan,17.416269302368164
6,nan,16.367923736572266,nan,17.416269302368164
7,nan,16.367923736572266,nan,17.416269302368164
8,nan,16.367923736572266,nan,17.416269302368164
9,nan,16.367923736572266,nan,17.416269302368164
