epoch,loss,accuracy,test_loss,test_accuracy
0,1.264680027961731,61.567161560058594,2.6974616050720215,9.090909004211426
10,0.10097813606262207,97.01493072509766,8.716318130493164,6.401515007019043
20,0.04168257862329483,98.82462310791016,7.409510135650635,28.295454025268555
30,0.008740534074604511,99.81343078613281,0.5740602016448975,86.4772720336914
40,0.00026965959114022553,100.0,0.09678320586681366,97.76515197753906
50,0.00012200860510347411,100.0,0.08894423395395279,98.21969604492188
60,7.813718548277393e-05,100.0,0.09053198248147964,98.48484802246094
70,6.044924884918146e-05,100.0,0.0947108194231987,98.63636779785156
80,4.842726048082113e-05,100.0,0.09784475713968277,98.86363983154297
90,5.666957440553233e-05,100.0,0.10358285903930664,98.5227279663086
100,2.977018266392406e-05,100.0,0.10529176890850067,98.48484802246094
110,2.291226337547414e-05,100.0,0.10802765190601349,98.48484802246094
120,2.467794911353849e-05,100.0,0.10858453065156937,98.48484802246094
130,1.6748632333474234e-05,100.0,0.11150848865509033,98.48484802246094
140,1.2393401448207442e-05,100.0,0.11268459260463715,98.48484802246094
150,0.03269355371594429,99.17910766601562,20.209592819213867,87.2727279663086
160,0.1025034487247467,96.95895385742188,53.51616287231445,60.75757598876953
170,0.0020938555244356394,99.96268463134766,0.11003126204013824,97.00757598876953
180,0.0005573772941716015,100.0,0.08488041907548904,97.53787994384766
190,0.0002708854153752327,100.0,0.08089309185743332,97.99242401123047
