epoch,loss,accuracy,test_loss,test_accuracy
0,1.3610832691192627,61.567161560058594,2.7750372886657715,5.68181848526001
10,0.17992204427719116,94.23507690429688,2.8926568031311035,6.060606002807617
20,0.04056039825081825,98.8619384765625,3.075766086578369,19.393938064575195
30,0.0004897077451460063,100.0,0.5914990901947021,82.46212005615234
40,0.00017103480058722198,100.0,0.14509738981723785,96.55302429199219
50,8.893424092093483e-05,100.0,0.11694401502609253,97.42424774169922
60,0.00011886717402376235,100.0,0.11260125041007996,97.38636779785156
70,4.937121775583364e-05,100.0,0.10516466200351715,97.87879180908203
80,4.5164146285969764e-05,100.0,0.09806356579065323,98.3712158203125
90,2.773310370685067e-05,100.0,0.09757919609546661,98.48484802246094
100,4.9204954848391935e-05,100.0,0.11724956333637238,97.87879180908203
110,3.6362907849252224e-05,100.0,0.11112850904464722,97.95454406738281
120,2.1063722670078278e-05,100.0,0.10138075053691864,98.44696807861328
130,1.2644002708839253e-05,100.0,0.10110212117433548,98.48484802246094
140,3.3871176128741354e-05,100.0,0.10334330797195435,98.48484802246094
150,1.1265736247878522e-05,100.0,0.10551071912050247,98.48484802246094
160,1.2444472304196097e-05,100.0,0.10429294407367706,98.48484802246094
170,8.833401807351038e-06,100.0,0.102127805352211,98.48484802246094
180,7.563305643998319e-06,100.0,0.10122798383235931,98.48484802246094
190,6.3138700170384254e-06,100.0,0.10075367987155914,98.48484802246094
