epoch,loss,accuracy,test_loss,test_accuracy
0,1.6544041633605957,53.1716423034668,2.768848419189453,7.954545497894287
10,0.10042483359575272,97.83582305908203,4.18882417678833,6.439393997192383
20,0.02624986506998539,99.42164611816406,3.780634641647339,29.16666603088379
30,0.023019693791866302,99.47761535644531,0.87981778383255,79.20454406738281
40,0.01894286461174488,99.32835388183594,0.5385938286781311,87.1212158203125
50,0.0024678828194737434,99.9813461303711,0.11331388354301453,97.04545593261719
60,0.012878806330263615,99.70149230957031,0.17833206057548523,94.88636016845703
70,0.0005533091607503593,100.0,0.1145697832107544,97.15909576416016
80,0.0008836424676701427,99.9813461303711,0.1429530829191208,97.00757598876953
90,0.042199231684207916,98.75,1.8378002643585205,75.03787994384766
100,0.006670627277344465,99.83208465576172,0.23662813007831573,94.84848022460938
110,0.0003422448644414544,100.0,0.11829745769500732,97.65151977539062
120,0.000197303801542148,100.0,0.11578762531280518,97.95454406738281
130,0.00017791202117223293,100.0,0.11702637374401093,98.03030395507812
140,0.00010986778215738013,100.0,0.11443069577217102,98.10606384277344
150,0.00011019429803127423,100.0,0.11433471739292145,98.18182373046875
160,8.248782978625968e-05,100.0,0.11488848924636841,98.03030395507812
170,6.115577707532793e-05,100.0,0.11655744165182114,97.99242401123047
180,6.132369162514806e-05,100.0,0.11703252792358398,97.99242401123047
190,5.021914330427535e-05,100.0,0.11733981966972351,97.80303192138672
