epoch, loss, accuracy, val_loss, val_accuracy
2, 1.516943097114563, 51.94332504272461, 1.3613299131393433, 62.14298629760742
3, 0.5651334524154663, 75.78666687011719, 0.5836167335510254, 85.18998718261719
4, 0.3642425239086151, 81.97001647949219, 0.4304112493991852, 90.98040771484375
5, 0.30480149388313293, 84.09662628173828, 0.4355638325214386, 92.9998779296875
6, 0.28443679213523865, 84.78329467773438, 0.5151551365852356, 93.66645050048828
7, 0.2809545397758484, 84.90660095214844, 0.5203490257263184, 94.16864013671875
8, 0.2789640724658966, 84.9499282836914, 0.5640215873718262, 94.32605743408203
9, 0.2781136929988861, 84.97991943359375, 0.6027395725250244, 94.29557037353516
10, 0.277797132730484, 84.98658752441406, 0.6504348516464233, 94.40518951416016
11, 0.27747076749801636, 84.99991607666016, 0.6944795846939087, 94.44281768798828
12, 0.2774249017238617, 84.99991607666016, 0.7114021182060242, 94.38853454589844
13, 0.27743086218833923, 84.99658203125, 0.6652372479438782, 94.52962493896484
14, 0.2774418294429779, 84.99658966064453, 0.691825270652771, 94.51063537597656
15, 0.27747341990470886, 84.99658966064453, 0.6784714460372925, 94.59807586669922
16, 0.27739977836608887, 84.99658203125, 0.7505871057510376, 94.70442199707031
17, 0.2775033712387085, 84.99991607666016, 0.7636491656303406, 94.40080261230469
18, 0.2773174047470093, 84.99991607666016, 0.8087275624275208, 94.64818572998047
19, 0.27728670835494995, 84.99991607666016, 0.7935225367546082, 94.72966003417969
20, 0.2772781252861023, 84.99991607666016, 0.8184281587600708, 94.78475189208984
21, 0.27727892994880676, 84.99991607666016, 0.8271913528442383, 94.76325225830078
