epoch, loss, accuracy, val_loss, val_accuracy
83, 0.07701639831066132, 94.4443359375, 0.42344096302986145, 98.1937255859375
84, 0.07701650261878967, 94.4443359375, 0.4128722548484802, 98.2717056274414
85, 0.07701700925827026, 94.4443359375, 0.4101763367652893, 98.21632385253906
86, 0.07701653242111206, 94.4443359375, 0.4048612415790558, 98.21917724609375
87, 0.0770164206624031, 94.4443359375, 0.43609127402305603, 98.21554565429688
88, 0.07701785862445831, 94.4443359375, 0.40046560764312744, 98.24385833740234
89, 0.07701636850833893, 94.4443359375, 0.416055291891098, 98.22201538085938
90, 0.07701655477285385, 94.4443359375, 0.40981489419937134, 98.208251953125
91, 0.07701655477285385, 94.4443359375, 0.41093575954437256, 98.23858642578125
92, 0.0770164206624031, 94.4443359375, 0.42174646258354187, 98.20301818847656
93, 0.07701640576124191, 94.4443359375, 0.4342862665653229, 98.15568542480469
94, 0.07701697945594788, 94.4443359375, 0.4249877631664276, 98.2272720336914
95, 0.0770164430141449, 94.4443359375, 0.40227010846138, 98.23414611816406
96, 0.07701638340950012, 94.4443359375, 0.4219188988208771, 98.22562408447266
97, 0.07701639086008072, 94.4443359375, 0.4285200536251068, 98.23776245117188
98, 0.08757281303405762, 94.14440155029297, 0.3282046914100647, 97.70232391357422
99, 0.08183203637599945, 94.2887954711914, 0.27886298298835754, 97.76788330078125
100, 0.07723075151443481, 94.4443359375, 0.3253032863140106, 97.907470703125
101, 0.07709387689828873, 94.4443359375, 0.32295867800712585, 98.10633850097656
102, 0.07712962478399277, 94.4443359375, 0.3236992657184601, 98.15570831298828
103, 0.07702414691448212, 94.4443359375, 0.36983129382133484, 98.19532012939453
104, 0.07702063024044037, 94.4443359375, 0.3772543668746948, 98.15850830078125
105, 0.07982909679412842, 94.39989471435547, 0.2633852958679199, 97.89204406738281
106, 0.07706702500581741, 94.4443359375, 0.28401076793670654, 97.92157745361328
107, 0.07703275978565216, 94.4443359375, 0.31603190302848816, 97.86052703857422
108, 0.07702615857124329, 94.4443359375, 0.32623422145843506, 97.89127349853516
109, 0.07702081650495529, 94.4443359375, 0.33832216262817383, 97.80636596679688
110, 0.07701978087425232, 94.4443359375, 0.3253573477268219, 97.89813232421875
111, 0.0770198330283165, 94.4443359375, 0.32362839579582214, 97.91837310791016
112, 0.07701905816793442, 94.4443359375, 0.3295830488204956, 97.89083862304688
113, 0.07701951265335083, 94.4443359375, 0.3457238972187042, 97.90138244628906
114, 0.0770183727145195, 94.4443359375, 0.35472404956817627, 97.85204315185547
115, 0.07701980322599411, 94.4443359375, 0.34661203622817993, 97.87065124511719
116, 0.07701776176691055, 94.4443359375, 0.36916109919548035, 97.8310317993164
117, 0.07701703161001205, 94.4443359375, 0.361255019903183, 97.89204406738281
118, 0.07701723277568817, 94.4443359375, 0.3879398703575134, 97.83020782470703
119, 0.07701818645000458, 94.4443359375, 0.3884613811969757, 97.82616424560547
120, 0.07701776176691055, 94.4443359375, 0.36895328760147095, 97.87590026855469
121, 0.0770169049501419, 94.4443359375, 0.3854549527168274, 97.8556900024414
122, 0.07701697200536728, 94.4443359375, 0.36302459239959717, 97.88397216796875
123, 0.07701683789491653, 94.4443359375, 0.37131038308143616, 97.9207992553711
124, 0.07701694220304489, 94.4443359375, 0.3842794597148895, 97.88196563720703
125, 0.07702276110649109, 94.4443359375, 0.3787629306316376, 97.89004516601562
126, 0.07701724022626877, 94.4443359375, 0.4084063768386841, 97.91310119628906
127, 0.07701706886291504, 94.4443359375, 0.4023463726043701, 97.93574523925781
128, 0.07701835036277771, 94.4443359375, 0.4299274981021881, 97.90135192871094
129, 0.07701662927865982, 94.4443359375, 0.39152243733406067, 97.95796966552734
130, 0.07701747119426727, 94.4443359375, 0.3964652121067047, 97.9664306640625
131, 0.07701663672924042, 94.4443359375, 0.4001021087169647, 97.95391845703125
132, 0.07701656967401505, 94.4443359375, 0.41263139247894287, 97.96282196044922
133, 0.07701650261878967, 94.4443359375, 0.40504708886146545, 97.95635986328125
134, 0.0770166888833046, 94.4443359375, 0.4233415126800537, 97.95352935791016
135, 0.07701702415943146, 94.4443359375, 0.414886474609375, 97.93933868408203
136, 0.07701712846755981, 94.4443359375, 0.3991793096065521, 97.9983901977539
137, 0.07701669633388519, 94.4443359375, 0.4177132546901703, 97.93571472167969
138, 0.07701646536588669, 94.4443359375, 0.42123910784721375, 97.95231628417969
139, 0.07702058553695679, 94.4443359375, 0.43604856729507446, 97.9547119140625
