epoch, loss, accuracy, test_loss, test_accuracy
2, 0.8994085192680359, 80.04999542236328, 0.5795052647590637, 87.92679595947266
3, 0.08437617123126984, 96.97502136230469, 0.25972437858581543, 95.5925064086914
4, 0.01061272993683815, 99.67500305175781, 0.37588971853256226, 96.14700317382812
5, 0.0018783604027703404, 99.9749984741211, 0.4270939826965332, 96.458740234375
6, 0.0003232008602935821, 100.0, 0.48284441232681274, 96.33901977539062
7, 0.0014307999517768621, 99.9625015258789, 0.4547308087348938, 96.43041229248047
8, 0.001327754114754498, 99.96250915527344, 0.4612371325492859, 96.63704681396484
9, 0.00652256328612566, 99.78751373291016, 0.45270630717277527, 96.5767593383789
10, 0.001034771092236042, 99.98750305175781, 0.5145250558853149, 96.40382385253906
11, 0.00011580606224015355, 100.0, 0.5565149784088135, 96.71589660644531
12, 3.612734508351423e-05, 100.0, 0.6017178893089294, 96.58247375488281
13, 1.7517117157694884e-05, 100.0, 0.6123201251029968, 96.56182861328125
14, 3.489505616016686e-05, 100.0, 0.6030057668685913, 96.67466735839844
15, 0.0001080688089132309, 100.0, 0.5296738147735596, 96.81986236572266
16, 2.499910806363914e-05, 100.0, 0.549506664276123, 96.93785095214844
17, 1.1997861292911693e-05, 100.0, 0.5658828020095825, 96.94510650634766
18, 1.5491006706724875e-05, 100.0, 0.5478147864341736, 96.94670867919922
19, 4.403891580295749e-06, 100.0, 0.56502366065979, 96.96492767333984
20, 4.561004061542917e-06, 100.0, 0.555583655834198, 96.95240020751953
21, 4.444296337169362e-06, 100.0, 0.5657619833946228, 96.9948501586914
22, 3.6367591746966355e-06, 100.0, 0.5993297100067139, 96.94956970214844
23, 5.708358912670519e-06, 100.0, 0.6066595911979675, 96.8488998413086
24, 4.865973551204661e-06, 100.0, 0.6158900260925293, 96.91278076171875
25, 1.6172162986549665e-06, 100.0, 0.6304205060005188, 96.96776580810547
26, 1.88563881238224e-05, 100.0, 0.6029245853424072, 96.93621826171875
27, 9.159843102679588e-06, 100.0, 0.6464104652404785, 96.88407897949219
28, 1.0153918083233293e-05, 100.0, 0.6493639349937439, 96.89544677734375
29, 5.082247753307456e-06, 100.0, 0.6858214735984802, 96.76961517333984
30, 2.0767679416167084e-06, 100.0, 0.6681386232376099, 96.92050170898438
31, 3.437236591707915e-05, 100.0, 0.6549025774002075, 96.82261657714844
32, 8.296182204503566e-05, 100.0, 0.6345707178115845, 96.83838653564453
33, 0.01650432124733925, 99.58749389648438, 0.4261355400085449, 96.48992919921875
34, 0.010557440109550953, 99.5625, 0.4273034632205963, 96.7098388671875
35, 0.00035076437052339315, 99.98750305175781, 0.4093441367149353, 97.1800765991211
36, 9.489331569056958e-05, 100.0, 0.44004207849502563, 97.04095458984375
37, 4.638633981812745e-05, 100.0, 0.43935319781303406, 97.15251922607422
38, 0.0004691240901593119, 99.98750305175781, 0.4167887270450592, 97.1779556274414
39, 1.826851803343743e-05, 100.0, 0.4271051287651062, 97.15332794189453
40, 6.531266990350559e-06, 100.0, 0.45653319358825684, 97.10724639892578
41, 7.914655725471675e-06, 100.0, 0.45227766036987305, 97.16263580322266
42, 3.8030566429370083e-06, 100.0, 0.46137169003486633, 97.18891906738281
